crashid,year,month,day,crashtype,bus,heavytruck,articulatedtruck,speedlimit,fatalities,rainfall
1200501270029,2005,1,27,Single vehicle,f,f,f,100,1,2.4
1200501270030,2005,1,27,Single vehicle,f,f,f,60,1,2.4
2200502270053,2005,2,27,Single vehicle,f,f,f,40,1,0
1200502270066,2005,2,27,Multiple vehicle,f,f,f,100,2,0
1200502270065,2005,2,27,Pedestrian,t,f,f,50,1,0
2200503270087,2005,3,27,Pedestrian,f,f,f,50,1,0
4200503270031,2005,3,27,Single vehicle,f,f,f,50,1,0
1200504270141,2005,4,27,Pedestrian,f,f,f,100,1,0
4200504270041,2005,4,27,Multiple vehicle,f,f,f,110,1,0
3200504270082,2005,4,27,Single vehicle,f,f,f,100,1,0
2200504270112,2005,4,27,Single vehicle,f,f,f,100,1,0
4200504270042,2005,4,27,Single vehicle,f,f,f,100,1,0
1200505270192,2005,5,27,Multiple vehicle,f,f,t,70,1,1
5200505270065,2005,5,27,Multiple vehicle,f,f,f,60,1,1
4200506270062,2005,6,27,Pedestrian,f,f,f,50,1,0.2
3200506270127,2005,6,27,Multiple vehicle,f,f,f,100,1,0.2
1200506270228,2005,6,27,Multiple vehicle,t,f,f,90,4,0.2
1200507270270,2005,7,27,Multiple vehicle,f,t,f,50,1,2.2
1200507270268,2005,7,27,Multiple vehicle,f,f,f,80,1,2.2
3200507270149,2005,7,27,Single vehicle,f,f,f,100,1,2.2
2200507270183,2005,7,27,Multiple vehicle,f,f,f,100,1,2.2
7200507270022,2005,7,27,Pedestrian,f,f,f,70,1,2.2
1200507270269,2005,7,27,Multiple vehicle,f,f,f,80,1,2.2
3200508270182,2005,8,27,Multiple vehicle,f,f,f,100,1,0
1200508270307,2005,8,27,Single vehicle,f,f,f,100,1,0
3200508270183,2005,8,27,Multiple vehicle,f,f,f,60,1,0
6200508270028,2005,8,27,Single vehicle,f,f,f,100,1,0
3200509270208,2005,9,27,Single vehicle,f,f,f,100,1,0.2
2200509270233,2005,9,27,Single vehicle,f,f,f,70,1,0.2
1200509270351,2005,9,27,Single vehicle,f,f,f,100,2,0.2
2200509270232,2005,9,27,Single vehicle,f,f,f,100,1,0.2
3200509270209,2005,9,27,Single vehicle,f,f,f,60,1,0.2
3200510270233,2005,10,27,Multiple vehicle,f,f,f,60,1,0
1200510270385,2005,10,27,Pedestrian,f,f,f,60,1,0
1200511270420,2005,11,27,Pedestrian,f,f,f,60,1,0
6200511270042,2005,11,27,Single vehicle,f,f,f,100,1,0
3200512270292,2005,12,27,Multiple vehicle,f,f,f,60,1,0
1200512270454,2005,12,27,Single vehicle,f,f,f,100,2,0
2200512270310,2005,12,27,Single vehicle,f,f,f,-9,1,0
3200512270291,2005,12,27,Pedestrian,f,f,f,50,1,0
3200512270290,2005,12,27,Multiple vehicle,f,f,f,100,1,0
3200512270293,2005,12,27,Multiple vehicle,f,f,f,100,2,0
1200512270455,2005,12,27,Single vehicle,f,f,f,80,1,0
3200601270026,2006,1,27,Single vehicle,f,f,t,100,1,0.4
1200601270036,2006,1,27,Single vehicle,f,f,f,110,1,0.4
3200601270025,2006,1,27,Single vehicle,f,f,f,100,1,0.4
1200601270035,2006,1,27,Pedestrian,f,f,f,70,1,0.4
2200602270052,2006,2,27,Multiple vehicle,f,f,f,100,1,0
2200602270051,2006,2,27,Pedestrian,f,t,f,60,1,0
1200602270083,2006,2,27,Single vehicle,f,f,f,110,1,0
1200602270084,2006,2,27,Single vehicle,f,f,f,80,1,0
5200602270032,2006,2,27,Single vehicle,f,f,f,110,2,0
4200603270026,2006,3,27,Single vehicle,f,f,f,100,1,0
4200603270028,2006,3,27,Multiple vehicle,f,f,t,110,1,0
4200603270029,2006,3,27,Single vehicle,f,f,f,100,1,0
4200603270027,2006,3,27,Single vehicle,f,f,f,80,1,0
2200603270070,2006,3,27,Multiple vehicle,f,f,f,80,1,0
1200603270124,2006,3,27,Single vehicle,f,f,f,100,1,0
2200603270071,2006,3,27,Pedestrian,f,f,f,60,1,0
1200603270125,2006,3,27,Single vehicle,f,f,f,50,1,0
3200604270089,2006,4,27,Pedestrian,t,f,f,60,1,0
2200604270090,2006,4,27,Multiple vehicle,f,f,f,100,1,0
1200604270172,2006,4,27,Single vehicle,f,f,f,100,1,0
3200604270090,2006,4,27,Pedestrian,f,f,f,60,1,0
3200604270091,2006,4,27,Multiple vehicle,f,f,f,60,1,0
3200605270118,2006,5,27,Single vehicle,f,f,f,100,1,0.2
1200605270201,2006,5,27,Single vehicle,f,f,f,100,2,0.2
3200605270119,2006,5,27,Single vehicle,f,f,f,80,1,0.2
1200606270243,2006,6,27,Multiple vehicle,f,f,t,100,2,0
3200606270146,2006,6,27,Pedestrian,f,f,f,60,1,0
1200606270244,2006,6,27,Multiple vehicle,f,f,f,90,2,0
1200606270245,2006,6,27,Single vehicle,f,f,f,100,1,0
3200607270168,2006,7,27,Single vehicle,f,f,f,100,1,0
1200607270270,2006,7,27,Multiple vehicle,f,f,f,100,1,0
7200607270019,2006,7,27,Pedestrian,f,f,f,80,1,0
1200607270271,2006,7,27,Multiple vehicle,f,f,f,50,1,0
3200607270167,2006,7,27,Multiple vehicle,f,f,f,70,2,0
5200608270109,2006,8,27,Single vehicle,f,f,f,100,1,0
5200608270110,2006,8,27,Pedestrian,f,f,f,110,1,0
1200608270303,2006,8,27,Multiple vehicle,f,f,f,70,1,0
3200608270195,2006,8,27,Multiple vehicle,f,f,f,60,1,0
2200609270219,2006,9,27,Pedestrian,f,f,f,60,1,0
2200609270218,2006,9,27,Pedestrian,f,f,f,110,1,0
1200610270376,2006,10,27,Multiple vehicle,f,f,t,80,2,0
5200610270143,2006,10,27,Single vehicle,f,f,f,60,1,0
5200611270157,2006,11,27,Multiple vehicle,f,t,f,110,1,0
3200612270310,2006,12,27,Multiple vehicle,f,t,f,100,2,1
1200612270444,2006,12,27,Multiple vehicle,f,f,f,90,1,1
2200612270306,2006,12,27,Multiple vehicle,f,f,f,100,1,1
5200701270023,2007,1,27,Single vehicle,f,f,f,110,1,2
7200702270007,2007,2,27,Single vehicle,f,f,f,110,1,0
6200702270008,2007,2,27,Single vehicle,f,f,f,60,1,0
1200702270059,2007,2,27,Pedestrian,f,f,f,60,1,0
1200702270060,2007,2,27,Single vehicle,f,f,f,100,1,0
1200703270097,2007,3,27,Pedestrian,f,f,f,50,1,0
3200703270078,2007,3,27,Multiple vehicle,f,f,f,80,1,0
2200703270068,2007,3,27,Multiple vehicle,f,f,f,80,1,0
2200704270093,2007,4,27,Multiple vehicle,f,f,t,100,2,0
5200704270079,2007,4,27,Pedestrian,f,f,f,80,1,0
1200704270138,2007,4,27,Pedestrian,f,f,f,60,1,0
6200704270018,2007,4,27,Multiple vehicle,f,f,f,110,1,0
1200704270136,2007,4,27,Multiple vehicle,f,f,f,60,1,0
1200704270137,2007,4,27,Multiple vehicle,f,f,f,100,1,0
4200704270037,2007,4,27,Multiple vehicle,f,f,f,60,1,0
5200705270098,2007,5,27,Single vehicle,f,f,f,110,1,0
1200705270169,2007,5,27,Single vehicle,f,f,f,50,1,0
3200705270137,2007,5,27,Single vehicle,f,t,f,100,1,0
1200705270168,2007,5,27,Single vehicle,f,f,f,100,1,0
8200705270006,2007,5,27,Multiple vehicle,f,f,f,-9,1,0
1200706270206,2007,6,27,Single vehicle,f,f,f,50,1,6.8
1200706270204,2007,6,27,Single vehicle,f,f,f,80,1,6.8
1200706270205,2007,6,27,Single vehicle,f,f,f,100,1,6.8
7200707270024,2007,7,27,Single vehicle,f,f,f,900,1,0.2
1200707270240,2007,7,27,Multiple vehicle,f,f,f,100,2,0.2
2200707270160,2007,7,27,Single vehicle,f,f,f,100,2,0.2
5200707270122,2007,7,27,Multiple vehicle,f,f,f,110,1,0.2
7200708270027,2007,8,27,Pedestrian,f,f,f,70,1,0
5200708270140,2007,8,27,Single vehicle,f,f,f,100,1,0
1200708270272,2007,8,27,Single vehicle,f,f,f,100,1,0
3200708270231,2007,8,27,Single vehicle,f,f,f,60,1,0
3200708270229,2007,8,27,Multiple vehicle,f,f,f,80,1,0
2200708270178,2007,8,27,Single vehicle,f,f,f,100,1,0
3200708270230,2007,8,27,Multiple vehicle,f,f,f,100,2,0
3200709270263,2007,9,27,Multiple vehicle,f,f,f,100,1,0.2
5200709270151,2007,9,27,Single vehicle,f,f,f,110,1,0.2
5200709270152,2007,9,27,Single vehicle,f,f,f,110,1,0.2
3200710270285,2007,10,27,Multiple vehicle,f,f,f,60,1,0
4200710270083,2007,10,27,Multiple vehicle,f,f,f,100,1,0
2200711270254,2007,11,27,Multiple vehicle,f,f,t,100,1,0
4200711270091,2007,11,27,Single vehicle,f,f,f,110,1,0
1200711270370,2007,11,27,Multiple vehicle,f,t,t,100,1,0
1200711270369,2007,11,27,Multiple vehicle,f,f,t,100,1,0
6200712270039,2007,12,27,Single vehicle,f,f,f,100,1,0
3200712270336,2007,12,27,Single vehicle,f,f,f,80,1,0
2200712270284,2007,12,27,Multiple vehicle,f,t,f,70,1,0
3200712270337,2007,12,27,Single vehicle,f,f,f,110,1,0
1200712270404,2007,12,27,Pedestrian,f,f,f,100,1,0
3200801270017,2008,1,27,Pedestrian,f,f,t,100,1,0
2200801270018,2008,1,27,Multiple vehicle,f,f,f,100,2,0
2200801270017,2008,1,27,Single vehicle,f,f,f,100,1,0
2200802270042,2008,2,27,Multiple vehicle,f,f,t,100,1,0
2200802270043,2008,2,27,Single vehicle,f,f,f,100,1,0
3200802270042,2008,2,27,Single vehicle,f,f,f,80,1,0
1200803270077,2008,3,27,Multiple vehicle,f,f,t,100,1,15.4
3200803270065,2008,3,27,Multiple vehicle,f,f,f,80,1,15.4
2200804270099,2008,4,27,Single vehicle,f,f,f,100,1,9
1200804270105,2008,4,27,Multiple vehicle,f,f,f,60,1,9
3200804270091,2008,4,27,Single vehicle,f,f,f,100,1,9
6200804270017,2008,4,27,Single vehicle,f,f,f,80,2,9
3200804270089,2008,4,27,Single vehicle,f,f,f,80,1,9
3200804270090,2008,4,27,Single vehicle,f,f,f,100,1,9
1200805270128,2008,5,27,Single vehicle,f,f,f,100,1,0.2
2200805270121,2008,5,27,Single vehicle,f,f,f,100,1,0.2
7200805270024,2008,5,27,Multiple vehicle,f,f,f,60,1,0.2
1200805270129,2008,5,27,Pedestrian,f,f,t,110,1,0.2
5200806270087,2008,6,27,Single vehicle,f,f,f,100,4,0
6200806270025,2008,6,27,Single vehicle,f,f,f,60,1,0
3200807270162,2008,7,27,Single vehicle,f,f,f,60,1,5.6
3200807270163,2008,7,27,Single vehicle,f,f,f,80,1,5.6
2200807270162,2008,7,27,Pedestrian,f,f,f,60,1,5.6
1200807270185,2008,7,27,Single vehicle,f,f,f,50,1,5.6
5200807270100,2008,7,27,Single vehicle,f,f,f,50,1,5.6
1200807270184,2008,7,27,Multiple vehicle,f,f,f,60,1,5.6
5200807270099,2008,7,27,Single vehicle,f,f,f,100,1,5.6
1200808270220,2008,8,27,Multiple vehicle,f,f,t,100,1,0
1200809270251,2008,9,27,Multiple vehicle,f,f,f,60,1,0
4200809270064,2008,9,27,Multiple vehicle,f,f,t,110,2,0
1200809270250,2008,9,27,Single vehicle,f,f,f,100,1,0
3200809270217,2008,9,27,Multiple vehicle,f,t,f,100,1,0
5200809270126,2008,9,27,Multiple vehicle,f,f,f,50,1,0
7200809270052,2008,9,27,Single vehicle,f,f,f,110,1,0
1200810270283,2008,10,27,Multiple vehicle,f,t,f,100,1,0.2
1200810270284,2008,10,27,Multiple vehicle,f,f,f,100,1,0.2
5200810270143,2008,10,27,Single vehicle,f,f,f,90,1,0.2
1200810270282,2008,10,27,Multiple vehicle,f,f,f,60,1,0.2
1200811270312,2008,11,27,Single vehicle,f,f,f,110,1,0
2200811270251,2008,11,27,Multiple vehicle,f,f,t,60,1,0
5200811270164,2008,11,27,Pedestrian,f,f,f,100,1,0
3200811270262,2008,11,27,Single vehicle,f,f,t,100,2,0
4200811270076,2008,11,27,Multiple vehicle,f,f,f,100,1,0
5200811270163,2008,11,27,Multiple vehicle,f,t,f,80,1,0
5200811270165,2008,11,27,Pedestrian,f,f,f,80,1,0
3200811270261,2008,11,27,Single vehicle,f,f,f,60,1,0
1200812270351,2008,12,27,Multiple vehicle,f,f,f,50,1,0
2200812270278,2008,12,27,Single vehicle,f,f,f,100,1,0
3200901270020,2009,1,27,Single vehicle,f,f,f,100,1,0
3200901270021,2009,1,27,Single vehicle,f,f,f,80,1,0
6200901270006,2009,1,27,Multiple vehicle,f,f,f,60,1,0
1200902270054,2009,2,27,Pedestrian,f,f,t,80,1,0
2200902270044,2009,2,27,Multiple vehicle,f,f,f,100,1,0
3200903270073,2009,3,27,Single vehicle,f,f,f,60,1,0
3200903270074,2009,3,27,Pedestrian,f,f,f,70,1,0
3200904270099,2009,4,27,Multiple vehicle,f,f,f,100,1,1.4
1200904270133,2009,4,27,Multiple vehicle,f,f,f,70,1,1.4
1200904270134,2009,4,27,Multiple vehicle,f,f,f,60,1,1.4
3200904270100,2009,4,27,Single vehicle,f,f,f,100,1,1.4
4200905270048,2009,5,27,Single vehicle,f,f,f,100,1,0
5200907270095,2009,7,27,Multiple vehicle,f,f,f,100,1,0
1200907270230,2009,7,27,Single vehicle,f,f,t,100,1,0
4200907270063,2009,7,27,Pedestrian,f,f,f,60,1,0
1200908270265,2009,8,27,Multiple vehicle,f,f,t,100,1,0
7200908270018,2009,8,27,Pedestrian,f,f,t,110,1,0
1200908270266,2009,8,27,Single vehicle,f,f,f,110,1,0
4200908270068,2009,8,27,Single vehicle,f,f,f,100,1,0
1200908270267,2009,8,27,Pedestrian,f,f,f,80,1,0
1200908270269,2009,8,27,Single vehicle,f,f,f,100,1,0
1200908270268,2009,8,27,Multiple vehicle,f,f,t,110,3,0
5200909270112,2009,9,27,Pedestrian,f,f,f,70,2,4.2
3200909270232,2009,9,27,Single vehicle,f,f,f,100,1,4.2
5200909270113,2009,9,27,Single vehicle,f,f,f,50,1,4.2
1200909270307,2009,9,27,Single vehicle,f,f,f,100,1,4.2
2200910270208,2009,10,27,Single vehicle,f,f,f,100,1,0
2200910270207,2009,10,27,Multiple vehicle,f,f,f,60,1,0
2200910270209,2009,10,27,Multiple vehicle,f,f,f,70,1,0
3200910270255,2009,10,27,Multiple vehicle,f,f,t,100,1,0
5200910270133,2009,10,27,Multiple vehicle,f,f,f,110,3,0
6200910270044,2009,10,27,Multiple vehicle,f,f,f,100,1,0
1200910270348,2009,10,27,Multiple vehicle,f,f,f,50,1,0
1200911270378,2009,11,27,Multiple vehicle,f,f,f,70,1,5
1200912270406,2009,12,27,Single vehicle,f,f,f,100,1,0
2200912270264,2009,12,27,Multiple vehicle,f,f,f,60,1,0
6200912270052,2009,12,27,Single vehicle,f,f,f,60,1,0
1201001270029,2010,1,27,Single vehicle,f,f,f,80,1,0
1201001270028,2010,1,27,Pedestrian,f,f,f,100,1,0
1201002270066,2010,2,27,Pedestrian,f,f,f,50,1,0
1201002270062,2010,2,27,Single vehicle,f,f,f,60,1,0
1201002270063,2010,2,27,Pedestrian,f,f,t,80,1,0
5201002270015,2010,2,27,Single vehicle,f,f,f,80,1,0
1201002270064,2010,2,27,Multiple vehicle,f,f,f,100,1,0
3201002270032,2010,2,27,Single vehicle,f,f,f,100,1,0
1201002270065,2010,2,27,Pedestrian,f,f,f,100,1,0
2201003270064,2010,3,27,Multiple vehicle,t,f,f,100,1,0
4201003270032,2010,3,27,Multiple vehicle,f,f,f,100,1,0
1201003270089,2010,3,27,Single vehicle,f,f,f,100,1,0
5201003270031,2010,3,27,Single vehicle,f,f,f,50,1,0
3201005270086,2010,5,27,Single vehicle,f,f,f,60,1,0.2
5201005270060,2010,5,27,Single vehicle,f,f,f,110,1,0.2
4201005270050,2010,5,27,Single vehicle,f,f,f,80,1,0.2
2201005270108,2010,5,27,Single vehicle,f,f,f,100,1,0.2
3201006270108,2010,6,27,Multiple vehicle,f,t,f,100,2,3.6
1201006270194,2010,6,27,Single vehicle,f,f,f,80,1,3.6
3201006270109,2010,6,27,Multiple vehicle,f,f,f,100,1,3.6
2201006270129,2010,6,27,Multiple vehicle,f,f,f,50,2,3.6
1201007270215,2010,7,27,Single vehicle,f,f,f,100,1,0.2
1201007270216,2010,7,27,Single vehicle,f,f,t,80,1,0.2
5201007270090,2010,7,27,Single vehicle,f,f,f,110,1,0.2
3201008270146,2010,8,27,Multiple vehicle,f,t,f,100,1,0.8
1201008270238,2010,8,27,Multiple vehicle,f,f,t,60,1,0.8
1201008270240,2010,8,27,Multiple vehicle,f,f,f,80,1,0.8
1201008270241,2010,8,27,Multiple vehicle,f,f,f,70,1,0.8
4201008270072,2010,8,27,Multiple vehicle,f,f,f,110,1,0.8
6201008270021,2010,8,27,Pedestrian,f,f,f,100,1,0.8
1201008270239,2010,8,27,Pedestrian,f,f,f,50,1,0.8
5201008270103,2010,8,27,Single vehicle,f,f,f,110,1,0.8
1201009270275,2010,9,27,Single vehicle,f,f,f,80,1,0
1201009270274,2010,9,27,Single vehicle,f,f,f,100,1,0
5201010270134,2010,10,27,Multiple vehicle,f,f,f,50,1,3.4
1201010270302,2010,10,27,Multiple vehicle,f,f,f,100,1,3.4
1201011270342,2010,11,27,Single vehicle,f,f,f,60,1,17.4
2201011270230,2010,11,27,Pedestrian,f,f,f,60,1,17.4
3201012270236,2010,12,27,Multiple vehicle,f,f,f,100,1,0
2201101270014,2011,1,27,Pedestrian,f,f,t,-9,1,0.2
3201103270046,2011,3,27,Single vehicle,f,f,f,100,1,0.2
7201104270004,2011,4,27,Single vehicle,f,f,f,110,1,0
2201104270091,2011,4,27,Single vehicle,f,f,f,80,1,0
1201104270103,2011,4,27,Single vehicle,f,f,f,100,1,0
4201105270049,2011,5,27,Single vehicle,f,f,f,90,1,0
5201105270067,2011,5,27,Multiple vehicle,f,f,f,80,1,0
1201105270123,2011,5,27,Single vehicle,f,f,f,110,1,0
1201105270122,2011,5,27,Multiple vehicle,f,f,t,100,1,0
3201105270084,2011,5,27,Single vehicle,f,f,f,100,1,0
5201105270066,2011,5,27,Multiple vehicle,f,f,f,50,1,0
3201107270124,2011,7,27,Pedestrian,f,f,f,60,1,0.4
3201107270125,2011,7,27,Multiple vehicle,f,t,f,100,1,0.4
4201107270061,2011,7,27,Multiple vehicle,f,f,f,110,2,0.4
3201108270147,2011,8,27,Multiple vehicle,f,f,f,80,1,0
1201108270207,2011,8,27,Multiple vehicle,f,f,f,100,1,0
1201108270208,2011,8,27,Pedestrian,f,f,f,100,1,0
2201109270192,2011,9,27,Pedestrian,f,t,f,60,1,0
1201109270240,2011,9,27,Single vehicle,f,f,f,100,1,0
3201109270166,2011,9,27,Multiple vehicle,f,f,f,60,1,0
2201110270207,2011,10,27,Multiple vehicle,f,f,f,100,1,0
5201110270134,2011,10,27,Pedestrian,f,f,f,40,1,0
1201110270258,2011,10,27,Pedestrian,f,t,f,60,1,0
2201110270208,2011,10,27,Single vehicle,f,f,f,100,1,0
1201110270259,2011,10,27,Pedestrian,f,f,f,50,1,0
1201111270293,2011,11,27,Single vehicle,f,f,f,80,1,37
3201111270205,2011,11,27,Single vehicle,f,f,f,100,1,37
1201111270294,2011,11,27,Multiple vehicle,f,f,f,100,1,37
5201111270153,2011,11,27,Single vehicle,f,f,f,110,1,37
1201111270295,2011,11,27,Multiple vehicle,f,f,t,60,1,37
1201111270296,2011,11,27,Pedestrian,f,f,f,60,1,37
5201111270154,2011,11,27,Single vehicle,f,f,f,110,1,37
5201112270164,2011,12,27,Single vehicle,f,f,f,-9,1,2.8
1201112270332,2011,12,27,Multiple vehicle,f,f,f,100,1,2.8
4201201270005,2012,1,27,Single vehicle,f,f,f,100,1,0
1201201270025,2012,1,27,Single vehicle,f,f,f,100,1,0
2201201270025,2012,1,27,Single vehicle,f,f,f,50,1,0
7201201270002,2012,1,27,Pedestrian,f,f,f,130,2,0
1201202270048,2012,2,27,Multiple vehicle,f,f,f,60,1,6
2201202270048,2012,2,27,Pedestrian,f,f,f,60,1,6
1201202270049,2012,2,27,Multiple vehicle,f,f,f,80,1,6
2201203270067,2012,3,27,Single vehicle,f,f,f,80,1,0
1201204270103,2012,4,27,Multiple vehicle,f,t,f,50,1,0.1
4201204270031,2012,4,27,Multiple vehicle,f,f,f,110,1,0.1
1201204270105,2012,4,27,Multiple vehicle,f,f,f,100,1,0.1
7201204270008,2012,4,27,Pedestrian,f,f,f,10,1,0.1
5201204270051,2012,4,27,Multiple vehicle,f,f,f,110,1,0.1
1201204270106,2012,4,27,Single vehicle,f,f,t,80,1,0.1
1201204270104,2012,4,27,Multiple vehicle,f,t,f,100,1,0.1
6201204270007,2012,4,27,Single vehicle,f,f,f,80,1,0.1
2201204270088,2012,4,27,Pedestrian,f,f,f,60,1,0.1
4201206270045,2012,6,27,Single vehicle,f,f,f,110,1,0
5201206270084,2012,6,27,Single vehicle,f,f,f,80,1,0
3201206270122,2012,6,27,Multiple vehicle,f,f,f,90,1,0
1201207270192,2012,7,27,Multiple vehicle,f,f,f,100,1,2
5201207270100,2012,7,27,Multiple vehicle,f,f,f,70,1,2
1201207270193,2012,7,27,Single vehicle,f,f,f,100,1,2
4201207270049,2012,7,27,Multiple vehicle,f,f,f,60,1,2
2201208270167,2012,8,27,Multiple vehicle,f,f,f,100,1,0
3201209270191,2012,9,27,Multiple vehicle,f,f,f,110,1,0
1201210270274,2012,10,27,Pedestrian,f,f,f,100,1,5.4
3201210270211,2012,10,27,Single vehicle,f,f,f,100,1,5.4
4201212270083,2012,12,27,Multiple vehicle,f,f,f,100,1,0
1201212270333,2012,12,27,Pedestrian,f,f,f,100,1,0
2201212270259,2012,12,27,Multiple vehicle,f,f,t,80,1,0
3201301270023,2013,1,27,Single vehicle,f,f,f,80,1,1.2
3201301270024,2013,1,27,Single vehicle,f,f,f,60,1,1.2
3201301270025,2013,1,27,Single vehicle,f,f,f,60,1,1.2
4201301270009,2013,1,27,Multiple vehicle,f,f,f,100,1,1.2
1201303270074,2013,3,27,Multiple vehicle,f,t,f,80,1,0
1201303270072,2013,3,27,Multiple vehicle,f,f,t,110,1,0
1201303270073,2013,3,27,Single vehicle,f,f,f,100,1,0
1201303270075,2013,3,27,Multiple vehicle,f,f,f,50,1,0
3201304270083,2013,4,27,Single vehicle,f,f,f,60,1,0
3201304270084,2013,4,27,Multiple vehicle,f,f,f,90,2,0
1201304270101,2013,4,27,Single vehicle,f,f,f,50,1,0
2201305270086,2013,5,27,Multiple vehicle,t,f,f,60,1,0
1201306270151,2013,6,27,Single vehicle,f,f,f,80,1,0
3201306270130,2013,6,27,Single vehicle,f,f,f,60,2,0
5201308270097,2013,8,27,Multiple vehicle,f,f,f,100,2,0
3201308270164,2013,8,27,Multiple vehicle,f,f,t,60,1,0
2201308270144,2013,8,27,Multiple vehicle,f,f,t,100,1,0
3201308270165,2013,8,27,Multiple vehicle,f,f,t,100,1,0
2201308270145,2013,8,27,Single vehicle,f,f,f,100,1,0
4201308270063,2013,8,27,Single vehicle,f,f,f,80,1,0
2201308270146,2013,8,27,Multiple vehicle,f,f,f,80,1,0
4201308270064,2013,8,27,Multiple vehicle,f,f,f,110,1,0
5201309270108,2013,9,27,Multiple vehicle,f,f,f,70,1,5
3201310270207,2013,10,27,Single vehicle,f,f,f,90,1,0
3201310270208,2013,10,27,Pedestrian,f,f,f,110,1,0
5201310270117,2013,10,27,Single vehicle,f,f,f,110,1,0
5201310270118,2013,10,27,Multiple vehicle,f,f,f,80,1,0
7201310270029,2013,10,27,Multiple vehicle,t,f,f,110,1,0
1201311270288,2013,11,27,Single vehicle,f,f,f,100,1,0
5201311270133,2013,11,27,Single vehicle,f,f,f,70,1,0
4201312270090,2013,12,27,Multiple vehicle,f,f,f,100,1,0
1201312270313,2013,12,27,Single vehicle,f,f,f,100,1,0
3201312270245,2013,12,27,Single vehicle,f,f,t,100,1,0
6201312270034,2013,12,27,Single vehicle,f,f,f,100,1,0
3201312270246,2013,12,27,Multiple vehicle,f,f,t,90,1,0
5201401270007,2014,1,27,Pedestrian,f,f,f,80,1,0
4201401270005,2014,1,27,Pedestrian,f,f,f,50,1,0
5201402270019,2014,2,27,Single vehicle,f,f,f,70,1,0
3201402270026,2014,2,27,Multiple vehicle,f,f,t,100,1,0
3201402270027,2014,2,27,Single vehicle,f,f,f,100,1,0
7201403270009,2014,3,27,Single vehicle,f,f,f,90,1,2.6
3201403270046,2014,3,27,Multiple vehicle,f,f,f,50,1,2.6
5201403270035,2014,3,27,Multiple vehicle,f,f,f,100,1,2.6
6201403270005,2014,3,27,Multiple vehicle,f,t,f,110,1,2.6
1201403270080,2014,3,27,Multiple vehicle,f,f,f,60,1,2.6
5201403270036,2014,3,27,Multiple vehicle,f,f,f,-9,1,2.6
3201403270047,2014,3,27,Multiple vehicle,f,f,t,100,1,2.6
1201403270079,2014,3,27,Multiple vehicle,f,t,f,100,1,2.6
1201404270103,2014,4,27,Single vehicle,f,f,f,80,1,0
1201404270104,2014,4,27,Multiple vehicle,f,f,f,50,1,0
4201404270027,2014,4,27,Multiple vehicle,f,f,t,100,1,0
2201405270091,2014,5,27,Multiple vehicle,f,t,f,70,1,0
1201405270127,2014,5,27,Single vehicle,f,f,f,100,1,0
3201405270076,2014,5,27,Multiple vehicle,f,f,f,100,1,0
5201405270059,2014,5,27,Multiple vehicle,f,f,f,80,1,0
1201405270126,2014,5,27,Multiple vehicle,f,f,f,80,1,0
2201406270107,2014,6,27,Pedestrian,f,f,f,100,3,0
5201406270074,2014,6,27,Single vehicle,f,f,f,110,1,0
3201406270096,2014,6,27,Multiple vehicle,f,t,f,80,1,0
1201406270154,2014,6,27,Single vehicle,f,f,f,70,1,0
7201406270017,2014,6,27,Single vehicle,f,f,f,110,1,0
1201407270173,2014,7,27,Pedestrian,f,f,f,100,1,1.2
3201407270109,2014,7,27,Pedestrian,f,f,f,60,1,1.2
3201407270110,2014,7,27,Multiple vehicle,f,f,f,40,1,1.2
5201407270092,2014,7,27,Single vehicle,f,f,f,110,2,1.2
7201407270019,2014,7,27,Multiple vehicle,f,f,f,90,1,1.2
3201407270111,2014,7,27,Single vehicle,f,f,f,80,1,1.2
3201408270130,2014,8,27,Single vehicle,f,f,t,100,1,0.2
1201408270195,2014,8,27,Multiple vehicle,f,t,f,60,1,0.2
2201408270143,2014,8,27,Multiple vehicle,f,t,f,60,1,0.2
5201408270106,2014,8,27,Multiple vehicle,f,f,t,60,1,0.2
3201408270131,2014,8,27,Single vehicle,f,f,f,50,1,0.2
1201409270218,2014,9,27,Single vehicle,f,f,f,80,1,0
3201410270165,2014,10,27,Single vehicle,f,f,t,60,1,5.2
1201410270241,2014,10,27,Single vehicle,f,f,f,80,2,5.2
1201410270240,2014,10,27,Multiple vehicle,f,f,f,60,1,5.2
2201411270203,2014,11,27,Multiple vehicle,f,f,f,100,1,0
2201411270204,2014,11,27,Multiple vehicle,f,f,t,100,1,0
1201411270267,2014,11,27,Multiple vehicle,f,f,f,60,1,0
3201411270188,2014,11,27,Single vehicle,f,f,f,100,1,0
3201412270199,2014,12,27,Multiple vehicle,f,f,f,100,2,0
5201412270173,2014,12,27,Single vehicle,f,f,f,100,1,0
1201501270031,2015,1,27,Multiple vehicle,f,f,f,110,1,0.2
2201501270017,2015,1,27,Pedestrian,f,f,f,60,1,0.2
5201501270010,2015,1,27,Single vehicle,f,f,f,110,1,0.2
2201502270038,2015,2,27,Single vehicle,f,f,f,110,1,0
5201502270023,2015,2,27,Multiple vehicle,t,f,f,80,1,0
2201502270037,2015,2,27,Multiple vehicle,f,t,f,40,1,0
3201503270044,2015,3,27,Multiple vehicle,f,f,t,100,1,0.4
2201503270055,2015,3,27,Pedestrian,f,f,f,60,1,0.4
